Unnamed: 0,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes,No Stress,Lexicality,Length,Size
28568,sporadically,8.32e-07,2.92,ADV,"['S', 'P', 'ER0', 'AE1', 'D', 'IH0', 'K', 'L', 'IY0']","['S', 'P', 'ER', 'AE', 'D', 'IH', 'K', 'L', 'IY']",real,9,long
28569,stefani,8.32e-07,2.92,PROPN,"['S', 'T', 'EH1', 'F', 'AH0', 'N', 'IY0']","['S', 'T', 'EH', 'F', 'AH', 'N', 'IY']",real,7,long
28570,stifled,8.32e-07,2.92,VERB,"['S', 'T', 'AY1', 'F', 'AH0', 'L', 'D']","['S', 'T', 'AY', 'F', 'AH', 'L', 'D']",real,7,long
28574,stubbornly,8.32e-07,2.92,ADV,"['S', 'T', 'AH1', 'B', 'ER0', 'N', 'L', 'IY0']","['S', 'T', 'AH', 'B', 'ER', 'N', 'L', 'IY']",real,8,long
28576,summation,8.32e-07,2.92,NOUN,"['S', 'AH0', 'M', 'EY1', 'SH', 'AH0', 'N']","['S', 'AH', 'M', 'EY', 'SH', 'AH', 'N']",real,7,long
28578,surfacing,8.32e-07,2.92,VERB,"['S', 'ER1', 'F', 'AH0', 'S', 'IH0', 'NG']","['S', 'ER', 'F', 'AH', 'S', 'IH', 'NG']",real,7,long
28582,tiredness,8.32e-07,2.92,NOUN,"['T', 'AY1', 'ER0', 'D', 'N', 'IH0', 'S']","['T', 'AY', 'ER', 'D', 'N', 'IH', 'S']",real,7,long
28588,underpants,8.32e-07,2.92,NOUN,"['AH1', 'N', 'D', 'ER0', 'P', 'AE2', 'N', 'T', 'S']","['AH', 'N', 'D', 'ER', 'P', 'AE', 'N', 'T', 'S']",real,9,long
28589,underscores,8.32e-07,2.92,VERB,"['AH2', 'N', 'D', 'ER0', 'S', 'K', 'AO1', 'R', 'Z']","['AH', 'N', 'D', 'ER', 'S', 'K', 'AO', 'R', 'Z']",real,9,long
28590,unimpressed,8.32e-07,2.92,ADJ,"['AH2', 'N', 'IH0', 'M', 'P', 'R', 'EH1', 'S', 'T']","['AH', 'N', 'IH', 'M', 'P', 'R', 'EH', 'S', 'T']",real,9,long
28595,vegetative,8.32e-07,2.92,ADJ,"['V', 'EH2', 'JH', 'AH0', 'T', 'EY1', 'T', 'IH0', 'V']","['V', 'EH', 'JH', 'AH', 'T', 'EY', 'T', 'IH', 'V']",real,9,long
28602,warranties,8.32e-07,2.92,NOUN,"['W', 'AO1', 'R', 'AH0', 'N', 'T', 'IY0', 'Z']","['W', 'AO', 'R', 'AH', 'N', 'T', 'IY', 'Z']",real,8,long
28606,weirdness,8.32e-07,2.92,NOUN,"['W', 'IH1', 'R', 'D', 'N', 'AH0', 'S']","['W', 'IH', 'R', 'D', 'N', 'AH', 'S']",real,7,long
28607,westgate,8.32e-07,2.92,PROPN,"['W', 'EH1', 'S', 'T', 'G', 'EY2', 'T']","['W', 'EH', 'S', 'T', 'G', 'EY', 'T']",real,7,long
28609,wheelchairs,8.32e-07,2.92,NOUN,"['W', 'IY1', 'L', 'CH', 'EH2', 'R', 'Z']","['W', 'IY', 'L', 'CH', 'EH', 'R', 'Z']",real,7,long
28614,wrangler,8.32e-07,2.92,NOUN,"['R', 'AE1', 'NG', 'G', 'AH0', 'L', 'ER0']","['R', 'AE', 'NG', 'G', 'AH', 'L', 'ER']",real,7,long
28617,abrasion,8.13e-07,2.91,NOUN,"['AH0', 'B', 'R', 'EY1', 'ZH', 'AH0', 'N']","['AH', 'B', 'R', 'EY', 'ZH', 'AH', 'N']",real,7,long
28620,acumen,8.13e-07,2.91,NOUN,"['AH0', 'K', 'Y', 'UW1', 'M', 'AH0', 'N']","['AH', 'K', 'Y', 'UW', 'M', 'AH', 'N']",real,7,long
28621,admirably,8.13e-07,2.91,ADV,"['AE1', 'D', 'M', 'ER0', 'AH0', 'B', 'L', 'IY0']","['AE', 'D', 'M', 'ER', 'AH', 'B', 'L', 'IY']",real,8,long
28624,alumnus,8.13e-07,2.91,NOUN,"['AH0', 'L', 'AH1', 'M', 'N', 'AH0', 'S']","['AH', 'L', 'AH', 'M', 'N', 'AH', 'S']",real,7,long
28629,anniversaries,8.13e-07,2.91,NOUN,"['AE2', 'N', 'AH0', 'V', 'ER1', 'S', 'ER0', 'IY0', 'Z']","['AE', 'N', 'AH', 'V', 'ER', 'S', 'ER', 'IY', 'Z']",real,9,long
28630,aphrodite,8.13e-07,2.91,PROPN,"['AE2', 'F', 'R', 'AH0', 'D', 'AY1', 'T', 'IY0']","['AE', 'F', 'R', 'AH', 'D', 'AY', 'T', 'IY']",real,8,long
28631,applauding,8.13e-07,2.91,VERB,"['AH0', 'P', 'L', 'AO1', 'D', 'IH0', 'NG']","['AH', 'P', 'L', 'AO', 'D', 'IH', 'NG']",real,7,long
28633,approachable,8.13e-07,2.91,ADJ,"['AH0', 'P', 'R', 'OW1', 'CH', 'AH0', 'B', 'AH0', 'L']","['AH', 'P', 'R', 'OW', 'CH', 'AH', 'B', 'AH', 'L']",real,9,long
28635,asexual,8.13e-07,2.91,ADJ,"['EY0', 'S', 'EH1', 'K', 'S', 'Y', 'UW0', 'AH0', 'L']","['EY', 'S', 'EH', 'K', 'S', 'Y', 'UW', 'AH', 'L']",real,9,long
28636,auditioned,8.13e-07,2.91,VERB,"['AO2', 'D', 'IH1', 'SH', 'AH0', 'N', 'D']","['AO', 'D', 'IH', 'SH', 'AH', 'N', 'D']",real,7,long
28637,automata,8.13e-07,2.91,PROPN,"['AO0', 'T', 'AA1', 'M', 'AH0', 'T', 'AH0']","['AO', 'T', 'AA', 'M', 'AH', 'T', 'AH']",real,7,long
28642,bannister,8.13e-07,2.91,PROPN,"['B', 'AE1', 'N', 'AH0', 'S', 'T', 'ER0']","['B', 'AE', 'N', 'AH', 'S', 'T', 'ER']",real,7,long
28646,blackbird,8.13e-07,2.91,PROPN,"['B', 'L', 'AE1', 'K', 'B', 'ER0', 'D']","['B', 'L', 'AE', 'K', 'B', 'ER', 'D']",real,7,long
28649,blunders,8.13e-07,2.91,NOUN,"['B', 'L', 'AH1', 'N', 'D', 'ER0', 'Z']","['B', 'L', 'AH', 'N', 'D', 'ER', 'Z']",real,7,long
28656,cadbury,8.13e-07,2.91,PROPN,"['K', 'AE1', 'D', 'B', 'EH2', 'R', 'IY0']","['K', 'AE', 'D', 'B', 'EH', 'R', 'IY']",real,7,long
28661,celibacy,8.13e-07,2.91,NOUN,"['S', 'EH1', 'L', 'AH0', 'B', 'AH0', 'S', 'IY0']","['S', 'EH', 'L', 'AH', 'B', 'AH', 'S', 'IY']",real,8,long
28669,clamping,8.13e-07,2.91,VERB,"['K', 'L', 'AE1', 'M', 'P', 'IH0', 'NG']","['K', 'L', 'AE', 'M', 'P', 'IH', 'NG']",real,7,long
28673,columbine,8.13e-07,2.91,PROPN,"['K', 'AA1', 'L', 'AH0', 'M', 'B', 'AY2', 'N']","['K', 'AA', 'L', 'AH', 'M', 'B', 'AY', 'N']",real,8,long
28675,converged,8.13e-07,2.91,VERB,"['K', 'AH0', 'N', 'V', 'ER1', 'JH', 'D']","['K', 'AH', 'N', 'V', 'ER', 'JH', 'D']",real,7,long
28676,countenance,8.13e-07,2.91,NOUN,"['K', 'AW1', 'N', 'T', 'AH0', 'N', 'AH0', 'N', 'S']","['K', 'AW', 'N', 'T', 'AH', 'N', 'AH', 'N', 'S']",real,9,long
28677,crackling,8.13e-07,2.91,VERB,"['K', 'R', 'AE1', 'K', 'L', 'IH0', 'NG']","['K', 'R', 'AE', 'K', 'L', 'IH', 'NG']",real,7,long
28688,defection,8.13e-07,2.91,NOUN,"['D', 'IH0', 'F', 'EH1', 'K', 'SH', 'AH0', 'N']","['D', 'IH', 'F', 'EH', 'K', 'SH', 'AH', 'N']",real,8,long
28689,delightfully,8.13e-07,2.91,ADV,"['D', 'IH0', 'L', 'AY1', 'T', 'F', 'AH0', 'L', 'IY0']","['D', 'IH', 'L', 'AY', 'T', 'F', 'AH', 'L', 'IY']",real,9,long
28690,desiring,8.13e-07,2.91,VERB,"['D', 'IH0', 'Z', 'AY1', 'ER0', 'IH0', 'NG']","['D', 'IH', 'Z', 'AY', 'ER', 'IH', 'NG']",real,7,long
28694,digitized,8.13e-07,2.91,VERB,"['D', 'IH1', 'JH', 'AH0', 'T', 'AY2', 'Z', 'D']","['D', 'IH', 'JH', 'AH', 'T', 'AY', 'Z', 'D']",real,8,long
28697,dissected,8.13e-07,2.91,VERB,"['D', 'AY0', 'S', 'EH1', 'K', 'T', 'AH0', 'D']","['D', 'AY', 'S', 'EH', 'K', 'T', 'AH', 'D']",real,8,long
28698,diversions,8.13e-07,2.91,NOUN,"['D', 'IH0', 'V', 'ER1', 'ZH', 'AH0', 'N', 'Z']","['D', 'IH', 'V', 'ER', 'ZH', 'AH', 'N', 'Z']",real,8,long
28706,electra,8.13e-07,2.91,PROPN,"['IH0', 'L', 'EH1', 'K', 'T', 'R', 'AH0']","['IH', 'L', 'EH', 'K', 'T', 'R', 'AH']",real,7,long
28707,elicited,8.13e-07,2.91,VERB,"['IH0', 'L', 'IH1', 'S', 'IH0', 'T', 'IH0', 'D']","['IH', 'L', 'IH', 'S', 'IH', 'T', 'IH', 'D']",real,8,long
28714,environs,8.13e-07,2.91,NOUN,"['IH0', 'N', 'V', 'AY1', 'R', 'AH0', 'N', 'Z']","['IH', 'N', 'V', 'AY', 'R', 'AH', 'N', 'Z']",real,8,long
28717,esophagus,8.13e-07,2.91,NOUN,"['IH0', 'S', 'AA1', 'F', 'AH0', 'G', 'AH0', 'S']","['IH', 'S', 'AA', 'F', 'AH', 'G', 'AH', 'S']",real,8,long
28723,eyewitnesses,8.13e-07,2.91,NOUN,"['AY1', 'W', 'IH2', 'T', 'N', 'AH0', 'S', 'IH0', 'Z']","['AY', 'W', 'IH', 'T', 'N', 'AH', 'S', 'IH', 'Z']",real,9,long
28724,fairchild,8.13e-07,2.91,PROPN,"['F', 'EH1', 'R', 'CH', 'AY2', 'L', 'D']","['F', 'EH', 'R', 'CH', 'AY', 'L', 'D']",real,7,long
28732,fluently,8.13e-07,2.91,ADV,"['F', 'L', 'UW1', 'AH0', 'N', 'T', 'L', 'IY0']","['F', 'L', 'UW', 'AH', 'N', 'T', 'L', 'IY']",real,8,long
28738,generalize,8.13e-07,2.91,VERB,"['JH', 'EH1', 'N', 'ER0', 'AH0', 'L', 'AY2', 'Z']","['JH', 'EH', 'N', 'ER', 'AH', 'L', 'AY', 'Z']",real,8,long
28743,gondola,8.13e-07,2.91,NOUN,"['G', 'AA1', 'N', 'D', 'AH0', 'L', 'AH0']","['G', 'AA', 'N', 'D', 'AH', 'L', 'AH']",real,7,long
28746,grenoble,8.13e-07,2.91,PROPN,"['G', 'R', 'AH0', 'N', 'OW1', 'B', 'AH0', 'L']","['G', 'R', 'AH', 'N', 'OW', 'B', 'AH', 'L']",real,8,long
28749,guacamole,8.13e-07,2.91,VERB,"['G', 'W', 'AA2', 'K', 'AH0', 'M', 'OW1', 'L', 'IY0']","['G', 'W', 'AA', 'K', 'AH', 'M', 'OW', 'L', 'IY']",real,9,long
28751,hammersmith,8.13e-07,2.91,PROPN,"['HH', 'AE1', 'M', 'ER0', 'S', 'M', 'IH2', 'TH']","['HH', 'AE', 'M', 'ER', 'S', 'M', 'IH', 'TH']",real,8,long
28752,hamptons,8.13e-07,2.91,PROPN,"['HH', 'AE1', 'M', 'P', 'T', 'AH0', 'N', 'Z']","['HH', 'AE', 'M', 'P', 'T', 'AH', 'N', 'Z']",real,8,long
28754,harbinger,8.13e-07,2.91,PROPN,"['HH', 'AA1', 'R', 'B', 'IH0', 'N', 'JH', 'ER0']","['HH', 'AA', 'R', 'B', 'IH', 'N', 'JH', 'ER']",real,8,long
28755,harnessed,8.13e-07,2.91,VERB,"['HH', 'AA1', 'R', 'N', 'AH0', 'S', 'T']","['HH', 'AA', 'R', 'N', 'AH', 'S', 'T']",real,7,long
28756,harvests,8.13e-07,2.91,VERB,"['HH', 'AA1', 'R', 'V', 'AH0', 'S', 'T', 'S']","['HH', 'AA', 'R', 'V', 'AH', 'S', 'T', 'S']",real,8,long
28757,heartily,8.13e-07,2.91,ADV,"['HH', 'AA1', 'R', 'T', 'AH0', 'L', 'IY0']","['HH', 'AA', 'R', 'T', 'AH', 'L', 'IY']",real,7,long
28759,henchman,8.13e-07,2.91,NOUN,"['HH', 'EH1', 'N', 'CH', 'M', 'AH0', 'N']","['HH', 'EH', 'N', 'CH', 'M', 'AH', 'N']",real,7,long
28763,hydroxide,8.13e-07,2.91,NOUN,"['HH', 'AY0', 'D', 'R', 'AA1', 'K', 'S', 'AY0', 'D']","['HH', 'AY', 'D', 'R', 'AA', 'K', 'S', 'AY', 'D']",real,9,long
28770,intentioned,8.13e-07,2.91,VERB,"['IH0', 'N', 'T', 'EH1', 'N', 'CH', 'AH0', 'N', 'D']","['IH', 'N', 'T', 'EH', 'N', 'CH', 'AH', 'N', 'D']",real,9,long
28771,introvert,8.13e-07,2.91,NOUN,"['IH1', 'N', 'T', 'R', 'OW0', 'V', 'ER2', 'T']","['IH', 'N', 'T', 'R', 'OW', 'V', 'ER', 'T']",real,8,long
28773,invocation,8.13e-07,2.91,NOUN,"['IH2', 'N', 'V', 'AH0', 'K', 'EY1', 'SH', 'AH0', 'N']","['IH', 'N', 'V', 'AH', 'K', 'EY', 'SH', 'AH', 'N']",real,9,long
28776,irreparable,8.13e-07,2.91,ADJ,"['IH0', 'R', 'EH1', 'P', 'ER0', 'AH0', 'B', 'AH0', 'L']","['IH', 'R', 'EH', 'P', 'ER', 'AH', 'B', 'AH', 'L']",real,9,long
28778,jimenez,8.13e-07,2.91,PROPN,"['HH', 'IH2', 'M', 'EH1', 'N', 'EH2', 'Z']","['HH', 'IH', 'M', 'EH', 'N', 'EH', 'Z']",real,7,long
28779,journeyman,8.13e-07,2.91,NOUN,"['JH', 'ER1', 'N', 'IY0', 'M', 'AE2', 'N']","['JH', 'ER', 'N', 'IY', 'M', 'AE', 'N']",real,7,long
28780,kandahar,8.13e-07,2.91,PROPN,"['K', 'AE1', 'N', 'D', 'AH0', 'HH', 'AA0', 'R']","['K', 'AE', 'N', 'D', 'AH', 'HH', 'AA', 'R']",real,8,long
28782,kobayashi,8.13e-07,2.91,PROPN,"['K', 'OW2', 'B', 'AA0', 'Y', 'AA1', 'SH', 'IY0']","['K', 'OW', 'B', 'AA', 'Y', 'AA', 'SH', 'IY']",real,8,long
28789,lawlessness,8.13e-07,2.91,NOUN,"['L', 'AO1', 'L', 'AH0', 'S', 'N', 'AH0', 'S']","['L', 'AO', 'L', 'AH', 'S', 'N', 'AH', 'S']",real,8,long
28792,liberally,8.13e-07,2.91,ADV,"['L', 'IH1', 'B', 'ER0', 'AH0', 'L', 'IY0']","['L', 'IH', 'B', 'ER', 'AH', 'L', 'IY']",real,7,long
28794,lopsided,8.13e-07,2.91,ADJ,"['L', 'AA1', 'P', 'S', 'AY1', 'D', 'IH0', 'D']","['L', 'AA', 'P', 'S', 'AY', 'D', 'IH', 'D']",real,8,long
28795,lowlands,8.13e-07,2.91,NOUN,"['L', 'OW1', 'L', 'AE2', 'N', 'D', 'Z']","['L', 'OW', 'L', 'AE', 'N', 'D', 'Z']",real,7,long
28800,mancini,8.13e-07,2.91,PROPN,"['M', 'AA0', 'N', 'CH', 'IY1', 'N', 'IY0']","['M', 'AA', 'N', 'CH', 'IY', 'N', 'IY']",real,7,long
28802,marcello,8.13e-07,2.91,PROPN,"['M', 'AA2', 'R', 'S', 'EH1', 'L', 'OW0']","['M', 'AA', 'R', 'S', 'EH', 'L', 'OW']",real,7,long
28805,mcdonough,8.13e-07,2.91,PROPN,"['M', 'AH0', 'K', 'D', 'AH1', 'N', 'AH0']","['M', 'AH', 'K', 'D', 'AH', 'N', 'AH']",real,7,long
28812,milligan,8.13e-07,2.91,PROPN,"['M', 'IH1', 'L', 'IH0', 'G', 'AH0', 'N']","['M', 'IH', 'L', 'IH', 'G', 'AH', 'N']",real,7,long
28817,musketeers,8.13e-07,2.91,NOUN,"['M', 'AH2', 'S', 'K', 'AH0', 'T', 'IY1', 'R', 'Z']","['M', 'AH', 'S', 'K', 'AH', 'T', 'IY', 'R', 'Z']",real,9,long
28818,newmarket,8.13e-07,2.91,PROPN,"['N', 'UW1', 'M', 'AA2', 'R', 'K', 'AH0', 'T']","['N', 'UW', 'M', 'AA', 'R', 'K', 'AH', 'T']",real,8,long
28823,nucleic,8.13e-07,2.91,ADJ,"['N', 'UW0', 'K', 'L', 'EY1', 'IH0', 'K']","['N', 'UW', 'K', 'L', 'EY', 'IH', 'K']",real,7,long
28825,octagon,8.13e-07,2.91,PROPN,"['AA1', 'K', 'T', 'AH0', 'G', 'AA2', 'N']","['AA', 'K', 'T', 'AH', 'G', 'AA', 'N']",real,7,long
28827,oligarchs,8.13e-07,2.91,NOUN,"['OW1', 'L', 'IH0', 'G', 'AA2', 'R', 'K', 'S']","['OW', 'L', 'IH', 'G', 'AA', 'R', 'K', 'S']",real,8,long
28828,opulent,8.13e-07,2.91,ADJ,"['AA1', 'P', 'Y', 'AH0', 'L', 'AH0', 'N', 'T']","['AA', 'P', 'Y', 'AH', 'L', 'AH', 'N', 'T']",real,8,long
28829,organist,8.13e-07,2.91,NOUN,"['AO1', 'R', 'G', 'AH0', 'N', 'AH0', 'S', 'T']","['AO', 'R', 'G', 'AH', 'N', 'AH', 'S', 'T']",real,8,long
28832,outstretched,8.13e-07,2.91,VERB,"['AW0', 'T', 'S', 'T', 'R', 'EH1', 'CH', 'T']","['AW', 'T', 'S', 'T', 'R', 'EH', 'CH', 'T']",real,8,long
28833,overbearing,8.13e-07,2.91,VERB,"['OW1', 'V', 'ER0', 'B', 'EH1', 'R', 'IH0', 'NG']","['OW', 'V', 'ER', 'B', 'EH', 'R', 'IH', 'NG']",real,8,long
28835,pectoral,8.13e-07,2.91,ADJ,"['P', 'EH1', 'K', 'T', 'ER0', 'AH0', 'L']","['P', 'EH', 'K', 'T', 'ER', 'AH', 'L']",real,7,long
28836,percival,8.13e-07,2.91,PROPN,"['P', 'ER1', 'S', 'IH0', 'V', 'AH0', 'L']","['P', 'ER', 'S', 'IH', 'V', 'AH', 'L']",real,7,long
28837,perplexing,8.13e-07,2.91,ADJ,"['P', 'ER0', 'P', 'L', 'EH1', 'K', 'S', 'IH0', 'NG']","['P', 'ER', 'P', 'L', 'EH', 'K', 'S', 'IH', 'NG']",real,9,long
28838,personified,8.13e-07,2.91,VERB,"['P', 'ER0', 'S', 'AA1', 'N', 'AH0', 'F', 'AY2', 'D']","['P', 'ER', 'S', 'AA', 'N', 'AH', 'F', 'AY', 'D']",real,9,long
28840,plummeted,8.13e-07,2.91,VERB,"['P', 'L', 'AH1', 'M', 'AH0', 'T', 'IH0', 'D']","['P', 'L', 'AH', 'M', 'AH', 'T', 'IH', 'D']",real,8,long
28841,podesta,8.13e-07,2.91,PROPN,"['P', 'OW0', 'D', 'EH1', 'S', 'T', 'AH0']","['P', 'OW', 'D', 'EH', 'S', 'T', 'AH']",real,7,long
28845,primrose,8.13e-07,2.91,PROPN,"['P', 'R', 'IH1', 'M', 'R', 'OW2', 'Z']","['P', 'R', 'IH', 'M', 'R', 'OW', 'Z']",real,7,long
28849,pulsating,8.13e-07,2.91,VERB,"['P', 'AH1', 'L', 'S', 'EY2', 'T', 'IH0', 'NG']","['P', 'AH', 'L', 'S', 'EY', 'T', 'IH', 'NG']",real,8,long
28850,pungent,8.13e-07,2.91,ADJ,"['P', 'AH1', 'N', 'JH', 'AH0', 'N', 'T']","['P', 'AH', 'N', 'JH', 'AH', 'N', 'T']",real,7,long
28855,recessive,8.13e-07,2.91,ADJ,"['R', 'AH0', 'S', 'EH1', 'S', 'IH0', 'V']","['R', 'AH', 'S', 'EH', 'S', 'IH', 'V']",real,7,long
28856,reclining,8.13e-07,2.91,VERB,"['R', 'IH0', 'K', 'L', 'AY1', 'N', 'IH0', 'NG']","['R', 'IH', 'K', 'L', 'AY', 'N', 'IH', 'NG']",real,8,long
28862,reloaded,8.13e-07,2.91,VERB,"['R', 'IY0', 'L', 'OW1', 'D', 'IH0', 'D']","['R', 'IY', 'L', 'OW', 'D', 'IH', 'D']",real,7,long
28865,repugnant,8.13e-07,2.91,ADJ,"['R', 'IH0', 'P', 'AH1', 'G', 'N', 'AH0', 'N', 'T']","['R', 'IH', 'P', 'AH', 'G', 'N', 'AH', 'N', 'T']",real,9,long
28875,salinas,8.13e-07,2.91,PROPN,"['S', 'AH0', 'L', 'IY1', 'N', 'AH0', 'S']","['S', 'AH', 'L', 'IY', 'N', 'AH', 'S']",real,7,long
28876,salomon,8.13e-07,2.91,PROPN,"['S', 'AE1', 'L', 'AH0', 'M', 'AH0', 'N']","['S', 'AE', 'L', 'AH', 'M', 'AH', 'N']",real,7,long
28884,seminole,8.13e-07,2.91,PROPN,"['S', 'EH1', 'M', 'IH0', 'N', 'OW2', 'L']","['S', 'EH', 'M', 'IH', 'N', 'OW', 'L']",real,7,long
28888,sharpest,8.13e-07,2.91,ADJ,"['SH', 'AA1', 'R', 'P', 'AH0', 'S', 'T']","['SH', 'AA', 'R', 'P', 'AH', 'S', 'T']",real,7,long
28894,spineless,8.13e-07,2.91,ADJ,"['S', 'P', 'AY1', 'N', 'L', 'AH0', 'S']","['S', 'P', 'AY', 'N', 'L', 'AH', 'S']",real,7,long
28895,spirals,8.13e-07,2.91,NOUN,"['S', 'P', 'AY1', 'R', 'AH0', 'L', 'Z']","['S', 'P', 'AY', 'R', 'AH', 'L', 'Z']",real,7,long
28896,stairwell,8.13e-07,2.91,NOUN,"['S', 'T', 'EH1', 'R', 'W', 'EH2', 'L']","['S', 'T', 'EH', 'R', 'W', 'EH', 'L']",real,7,long
28897,stalwart,8.13e-07,2.91,NOUN,"['S', 'T', 'AO1', 'L', 'W', 'ER0', 'T']","['S', 'T', 'AO', 'L', 'W', 'ER', 'T']",real,7,long
28898,stapleton,8.13e-07,2.91,PROPN,"['S', 'T', 'EY1', 'P', 'AH0', 'L', 'T', 'AH0', 'N']","['S', 'T', 'EY', 'P', 'AH', 'L', 'T', 'AH', 'N']",real,9,long
28902,streisand,8.13e-07,2.91,PROPN,"['S', 'T', 'R', 'AY1', 'Z', 'AH0', 'N', 'D']","['S', 'T', 'R', 'AY', 'Z', 'AH', 'N', 'D']",real,8,long
28907,synagogues,8.13e-07,2.91,NOUN,"['S', 'IH1', 'N', 'AH0', 'G', 'AO2', 'G', 'Z']","['S', 'IH', 'N', 'AH', 'G', 'AO', 'G', 'Z']",real,8,long
28911,telephoned,8.13e-07,2.91,VERB,"['T', 'EH1', 'L', 'AH0', 'F', 'OW2', 'N', 'D']","['T', 'EH', 'L', 'AH', 'F', 'OW', 'N', 'D']",real,8,long
28914,traversing,8.13e-07,2.91,VERB,"['T', 'R', 'AH0', 'V', 'ER1', 'S', 'IH0', 'NG']","['T', 'R', 'AH', 'V', 'ER', 'S', 'IH', 'NG']",real,8,long
28915,tribeca,8.13e-07,2.91,NOUN,"['T', 'R', 'IH0', 'B', 'EH1', 'K', 'AH0']","['T', 'R', 'IH', 'B', 'EH', 'K', 'AH']",real,7,long
28916,triumphed,8.13e-07,2.91,VERB,"['T', 'R', 'AY1', 'AH0', 'M', 'F', 'T']","['T', 'R', 'AY', 'AH', 'M', 'F', 'T']",real,7,long
28924,ungodly,8.13e-07,2.91,ADJ,"['AH0', 'N', 'G', 'AO1', 'D', 'L', 'IY0']","['AH', 'N', 'G', 'AO', 'D', 'L', 'IY']",real,7,long
28928,vanquished,8.13e-07,2.91,VERB,"['V', 'AE1', 'NG', 'K', 'W', 'IH0', 'SH', 'T']","['V', 'AE', 'NG', 'K', 'W', 'IH', 'SH', 'T']",real,8,long
28929,velocities,8.13e-07,2.91,NOUN,"['V', 'AH0', 'L', 'AA1', 'S', 'AH0', 'T', 'IY0', 'Z']","['V', 'AH', 'L', 'AA', 'S', 'AH', 'T', 'IY', 'Z']",real,9,long
28931,warburton,8.13e-07,2.91,PROPN,"['W', 'AO1', 'R', 'B', 'ER0', 'T', 'AH0', 'N']","['W', 'AO', 'R', 'B', 'ER', 'T', 'AH', 'N']",real,8,long
28932,waterman,8.13e-07,2.91,PROPN,"['W', 'AO1', 'T', 'ER0', 'M', 'AH0', 'N']","['W', 'AO', 'T', 'ER', 'M', 'AH', 'N']",real,7,long
28939,youngstown,8.13e-07,2.91,PROPN,"['Y', 'AH1', 'NG', 'Z', 'T', 'AW2', 'N']","['Y', 'AH', 'NG', 'Z', 'T', 'AW', 'N']",real,7,long
28940,zanzibar,8.13e-07,2.91,PROPN,"['Z', 'AE1', 'N', 'Z', 'AH0', 'B', 'AA2', 'R']","['Z', 'AE', 'N', 'Z', 'AH', 'B', 'AA', 'R']",real,8,long
28944,accented,7.94e-07,2.9,VERB,"['AE1', 'K', 'S', 'EH0', 'N', 'T', 'IH0', 'D']","['AE', 'K', 'S', 'EH', 'N', 'T', 'IH', 'D']",real,8,long
28947,albatross,7.94e-07,2.9,NOUN,"['AE1', 'L', 'B', 'AH0', 'T', 'R', 'AA2', 'S']","['AE', 'L', 'B', 'AH', 'T', 'R', 'AA', 'S']",real,8,long
28949,allusions,7.94e-07,2.9,NOUN,"['AH0', 'L', 'UW1', 'ZH', 'AH0', 'N', 'Z']","['AH', 'L', 'UW', 'ZH', 'AH', 'N', 'Z']",real,7,long
28951,androids,7.94e-07,2.9,NOUN,"['AE1', 'N', 'D', 'R', 'OY2', 'D', 'Z']","['AE', 'N', 'D', 'R', 'OY', 'D', 'Z']",real,7,long
28954,armando,7.94e-07,2.9,PROPN,"['AA0', 'R', 'M', 'AA1', 'N', 'D', 'OW0']","['AA', 'R', 'M', 'AA', 'N', 'D', 'OW']",real,7,long
28958,autocratic,7.94e-07,2.9,ADJ,"['AO2', 'T', 'AH0', 'K', 'R', 'AE1', 'T', 'IH0', 'K']","['AO', 'T', 'AH', 'K', 'R', 'AE', 'T', 'IH', 'K']",real,9,long
28959,autographed,7.94e-07,2.9,VERB,"['AO1', 'T', 'AH0', 'G', 'R', 'AE2', 'F', 'T']","['AO', 'T', 'AH', 'G', 'R', 'AE', 'F', 'T']",real,8,long
28967,basements,7.94e-07,2.9,NOUN,"['B', 'EY1', 'S', 'M', 'AH0', 'N', 'T', 'S']","['B', 'EY', 'S', 'M', 'AH', 'N', 'T', 'S']",real,8,long
28973,blackouts,7.94e-07,2.9,NOUN,"['B', 'L', 'AE1', 'K', 'AW2', 'T', 'S']","['B', 'L', 'AE', 'K', 'AW', 'T', 'S']",real,7,long
28974,blossomed,7.94e-07,2.9,VERB,"['B', 'L', 'AA1', 'S', 'AH0', 'M', 'D']","['B', 'L', 'AA', 'S', 'AH', 'M', 'D']",real,7,long
28975,blossoming,7.94e-07,2.9,VERB,"['B', 'L', 'AA1', 'S', 'AH0', 'M', 'IH0', 'NG']","['B', 'L', 'AA', 'S', 'AH', 'M', 'IH', 'NG']",real,8,long
28978,boldness,7.94e-07,2.9,NOUN,"['B', 'OW1', 'L', 'D', 'N', 'AH0', 'S']","['B', 'OW', 'L', 'D', 'N', 'AH', 'S']",real,7,long
28979,bolstered,7.94e-07,2.9,VERB,"['B', 'OW1', 'L', 'S', 'T', 'ER0', 'D']","['B', 'OW', 'L', 'S', 'T', 'ER', 'D']",real,7,long
28980,bookseller,7.94e-07,2.9,NOUN,"['B', 'UH1', 'K', 'S', 'EH2', 'L', 'ER0']","['B', 'UH', 'K', 'S', 'EH', 'L', 'ER']",real,7,long
28983,brampton,7.94e-07,2.9,PROPN,"['B', 'R', 'AE1', 'M', 'P', 'T', 'AH0', 'N']","['B', 'R', 'AE', 'M', 'P', 'T', 'AH', 'N']",real,8,long
