model,hidden_size,num_layers,dropout,learning_rate,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
e30_h2_l1_d0.1_r0.001,2,1,0.1,0.001,2.0382080507821505,1.5740101952936911,1.4580585277881888,1.3948100342088277,1.3523994893484643,1.3161162007348406,1.2839005596852964,1.26864740249051,1.2505912960131964,1.2324547145871652,1.2186238169731365,1.2075157297389374,1.19965380798065,1.185337115246223,1.1755697957502471,1.1663717688833677,1.1652978321477772,1.15283114370207,1.1473638840466738,1.1403278468363816,1.1352947231022847,1.1280598274480966,1.124174417805175,1.1199767260056404,1.11457661686788,1.1070875196907255,1.0867825744315154,1.0711049253403313,1.0624881703034872,1.0489760146405962,1.9792248565912247,1.8409330904245376,1.7284526548862458,1.7068235587358476,1.7346642259418965,1.6991401519268752,1.7050186210989953,1.684202968069911,1.674256069582701,1.7268849095404148,1.6852180894434452,1.6811967132985592,1.8286429376780984,1.672307066950202,1.7003254343688488,1.7048341520875692,1.706827836829424,1.7407883664637804,1.7858026014089583,1.7516367638349533,1.6902366566717624,1.7030880261063577,1.701277726009488,1.6942789695084095,1.697989948344231,1.6968664144337178,1.4237915766358376,1.4145248184323311,1.4722303819715976,1.449175041347742
e30_h2_l1_d0.2_r0.01,2,1,0.2,0.01,1.958356656717592,1.810278702219989,1.7708481000317469,1.7287741737458442,1.703545759862661,1.6808722222659322,1.6594444230357803,1.656404942852921,1.6643399533039993,1.639891442175044,1.6233802544679907,1.6117246709280544,1.6059957185679012,1.5978018428709773,1.5831704814202257,1.5810253539588717,1.572780163913303,1.567049855518341,1.560775202563074,1.5556597825745742,1.5523629523979292,1.5458224114643202,1.5448226417329576,1.5320737245195442,1.4855445053269465,1.4691931460267968,1.4595289792827435,1.519611612036162,1.4549533339569969,1.458226998605993,2.0793055261135103,2.046920694100857,2.077367478954792,2.153250808238983,2.001081830763817,2.389648505568504,2.0781681142807007,2.545172384214401,2.2117357959389685,1.925195708835125,2.219289505827427,2.105184292125702,2.118130024492741,2.442920039284229,2.228860185348988,2.528880416095257,2.580850460076332,2.307694163775444,2.645314382970333,1.9227016353964803,2.164508407330513,1.8913434569358825,1.7248199898719787,1.7306379533290863,1.782339809179306,2.181842630815506,2.280521532535553,2.475389805817604,2.5437353531360625,2.479959427511692
e30_h2_l1_d0.2_r0.001,2,1,0.2,0.001,2.18256276649038,1.8853217431816789,1.820387718704012,1.782902441899644,1.7563152862522338,1.740044825786352,1.71828747218185,1.707169493024879,1.6890254952311516,1.670533925260769,1.6583865420086517,1.6452237814525763,1.6372900344245964,1.6304599130584134,1.6187248116681974,1.6088121197657452,1.602270550959309,1.5978015286097924,1.5922876729832756,1.5849216878556542,1.583091111201379,1.576990992387467,1.5757198362115357,1.570716049386064,1.565290976591905,1.5598301295535433,1.551967069830166,1.5276069240411123,1.4888913382891151,1.46721136676338,2.367740847969056,2.28579289867878,2.2619662498235704,2.301168198347092,2.299918026638031,2.3002968708992007,2.3104067878484726,2.357140685737133,2.4131348935723307,2.4713569427609445,2.5081975850224496,2.5451866750717165,2.608238155221939,2.631929974555969,2.671538662171364,2.706825217330456,2.742348688852787,2.765282857632637,2.7967797368049623,2.8226584986925127,2.856020329630375,2.8977491530776023,2.910393495523929,2.935570137047768,2.972156253528595,2.9754625054121018,2.934604735147953,2.9152780381321906,2.9605662315011023,2.978761890125275
e30_h2_l1_d0.2_r0.005,2,1,0.2,0.005,1.8355918633792137,1.5967289293898477,1.5335861306177243,1.494654052279393,1.4685442719539006,1.4540643344448672,1.43176056432724,1.4210786491149,1.4054751696626346,1.3869686389161482,1.3782066999885771,1.3677947824239731,1.3611378699627188,1.3543872748494148,1.3436030560844474,1.3358891902089118,1.3343226872424283,1.3241948295699226,1.3203919984678427,1.3124017376157973,1.3128480514516434,1.3065494914286666,1.3094278978029887,1.303207591592272,1.2989443966276115,1.296997329484754,1.2949002622905703,1.296009315179454,1.2887636953072414,1.286252117303345,1.8715776515483853,1.896993509304524,1.7761684341847896,1.992188463830948,2.223791890388727,2.041199029916525,2.3466323147237302,2.03395204782486,2.4391782559871675,2.2677717808365823,2.154421577900648,2.2106315176844595,1.9945074713289737,2.474108290606737,2.2077286008536814,2.410522254759073,2.3507830641448497,2.4104500115513803,2.504215258157253,2.3953761819958688,2.392736468923092,2.488918085932732,2.3250632036149503,2.22056070805788,2.23229680365324,2.159290673875809,2.3869945867836475,2.3349536805450914,2.18093831179142,2.7157425310075283
e30_h2_l2_d0.0_r0.01,2,2,0.0,0.01,1.3119906455114485,0.9226049065776996,0.7913602076162894,0.7207475267981076,0.6763507916695541,0.6421058585876805,0.6388984838203423,0.664686585218832,0.6905793258596625,0.7797691591738206,0.8085777540229261,0.7615075334435536,0.7439219843328413,0.7013150055301273,0.781456733830665,0.7732393850341025,0.7879163092189934,0.7136291719384776,0.759419989300137,0.6943780529902549,0.8418168150251938,0.657211671096309,0.5846843139725149,0.5266784871622195,0.4583327843217075,0.4452699377684647,0.4381481191916443,0.4751461436990442,0.6099662930145032,0.6700266360421459,1.2734434521615503,1.2122047893613577,1.011140099236369,0.9247384293556212,1.0312569333657622,0.8848440592825413,0.848381278963387,0.880484874842316,1.0409622345268723,1.004584187656641,0.9170014781594276,0.9521568221479654,0.8370927731469273,1.2017013722404837,1.0390121872529388,0.8367945472478867,0.8856651865065098,0.8538443821996451,0.9554292170256375,0.9554604897089304,0.9237850365310908,0.7167448421373963,0.7168515928328038,0.8391427350699902,0.6213482517637312,0.5405329051345586,0.5631913942821324,0.7525580635756254,1.519888148318976,3.800485851253569
e30_h2_l2_d0.0_r0.005,2,2,0.0,0.005,1.6085039921412865,1.290733897261156,1.1951744710092744,1.1275378579198487,1.078709204735193,1.0433918342678912,1.0152958953936897,0.9912018205953969,0.9701111286020112,0.9532610850332098,0.9353166508900622,0.9206003594510256,0.9074337796578804,0.8944205333813197,0.8824537362080481,0.8724622826344437,0.8577676399600175,0.8367831749852747,0.8212204551107354,0.8076580281316407,0.820663893983927,0.848862551661705,0.7767226935679921,0.7784797813381585,0.7808490454495367,0.7972258897369107,0.7635816394307547,4.340374547757871,0.8620371364134881,0.8411951783027913,1.719156259906292,1.551514894759655,1.4907648432970046,1.388888336622715,1.361589827555418,1.3240385351359845,1.3053672114133834,1.2639260106146335,1.2287162382602692,1.2034338256180286,1.1853740447402,1.1788520603597163,1.1759921019136903,1.1366567370891572,1.1410731818377973,1.129313265657425,1.1109154662430287,1.0810119243234395,1.05601860165596,1.0567927509993316,1.3584860991835594,1.040945410642028,1.03540950627923,1.4050680661916732,1.0235268222391605,1.074338484928012,0.9995208423614502,1.1358157742217183,1.101372008126974,1.068216016805172
e30_h2_l2_d0.1_r0.005,2,2,0.1,0.005,1.858645734338959,1.6224633937252892,1.5687728790478574,1.5278007980325157,1.511434618947241,1.4878823401888213,1.4778760782521632,1.471304935348034,1.4563008987246289,1.4554493824442227,1.4403356260370876,1.4376508073288534,1.4363839993205336,1.433760972783466,1.4170649183329609,1.4189128914313185,1.414361757484575,1.4131590738013386,1.4078369246830542,1.4141046894441047,1.405247783815364,1.4043299472694597,1.3965894717226426,1.3967885918077496,1.4010135344038408,1.3985767898284729,1.3943390347992382,1.3905022812394632,1.3845589091888733,1.3854077758338716,1.9735591406703,2.177094601714611,2.420760306227207,3.3355870357751845,4.049554080235958,4.036411426186562,4.139473488640785,3.493388954293728,5.439399516665936,5.6962594708919525,7.232025946640968,6.949351291620731,6.987734859478474,8.271211769533158,7.950303887593746,7.118838787949085,7.725232326805592,8.589141262006759,10.111779273605348,9.07254157873392,9.169175658237934,9.223629602348804,8.777886827766896,9.3760197868824,9.201225566160678,9.449168769562243,10.256405837273595,10.2497983163476,8.27798309162855,10.228188566172124
e30_h2_l2_d0.0_r0.001,2,2,0.0,0.001,1.759742444411417,1.265459211900168,1.12416570232494,1.0268240388620231,0.9560962079180196,0.9045216066530596,0.8651021201776962,0.8331023279437174,0.8054461711250246,0.7815005201963501,0.7592616842515973,0.7373405048424791,0.7184592889015252,0.7030374553280365,0.688738554019336,0.6762026932368469,0.6644435833100644,0.6485842128515037,0.6066674968597583,0.5116217820541519,0.4609963451870613,0.4238526354372708,0.3917041013765252,0.3659007274190481,0.3415190316871015,0.3159091064021095,0.2927493825494519,0.2735531305689985,0.2584138290162716,0.2460212765902798,1.7389794882297516,1.5333829851388932,1.4143928611755372,1.3046137481212616,1.2475907675683495,1.194063975149393,1.1520177867293355,1.1163538977146148,1.085384303727746,1.054677931523323,1.0251176920682192,1.0040328057169914,0.9911573412775994,0.9700744522929192,0.958408983913064,0.9417667679131032,0.925294503608346,0.9024446669623256,0.790738238811493,0.7156620977267623,0.6720368643954396,0.6384582810893655,0.5946680757805705,0.5666524266611784,0.534651061752066,0.4938360798608511,0.4669913791403174,0.4425598454140126,0.421211255858466,0.4060978585842997
e30_h2_l2_d0.1_r0.01,2,2,0.1,0.01,1.8676690878566768,1.7240015152278874,1.703451252412796,1.6870502111444872,1.680884224370122,1.6661567622741065,1.6602634419129954,1.6608338469478818,1.6589118547479311,1.6529016350143486,1.6081247750255796,1.514270837063094,1.6413543283616503,1.4934346797981195,1.5133569987593425,1.488310798780289,1.516168576632109,1.4806116554670865,1.5293391131743788,1.5198856270182464,1.5392797233556708,1.4731097837782567,1.5402418993504512,1.4831382525589731,1.4592407480099134,1.9786739051092,1.7695929263679515,1.6846250834497312,1.6750570549565884,1.656212889705433,2.037306437432766,1.853350325679779,1.7871740829944611,1.929117599320412,1.8479491571903228,1.824875125336647,1.845834456515312,1.773320307612419,1.7724474699616433,1.8251873474240303,1.592470543861389,1.6258481884241105,1.6214812038898467,1.517954324913025,1.6858754173636437,1.553145367360115,1.6090840265393258,1.5439148043453694,1.7101913942933082,1.793158342397213,1.752507553124428,1.7776918123841283,1.549270004862547,1.7753945125699044,1.5546755873799325,1.86489803160429,1.8257996364116669,1.9849273214578629,1.7785940491318704,1.758022010564804
e30_h2_l2_d0.1_r0.001,2,2,0.1,0.001,2.2793598139709896,1.8238171694437664,1.7160938936213652,1.6703443560898303,1.6456674671894975,1.6258975618773035,1.6117660687996282,1.6082705278244285,1.598650035272042,1.5869725158711274,1.579170299761825,1.5776183104170691,1.575457770138979,1.570599421730969,1.557265637900432,1.5513576565186182,1.5528733821643723,1.542940603356229,1.5373641713579496,1.5320987248924045,1.5228359749264186,1.511688269778093,1.5047062068038517,1.4909052377310064,1.4663832452813783,1.4513471509072515,1.4451512890073988,1.4285828589929477,1.4185874215225378,1.411004487785697,2.317821668291092,2.066006652760506,2.0411738911390302,1.9998185238957404,2.018137780177593,2.020757710635662,1.957476402902603,1.9768870911717416,1.993122407960892,2.001379617583752,1.9772927276849748,1.9927570904374123,2.017211375141144,1.967167984211445,2.035356492447853,2.060385096263885,2.0127316733121874,2.0133337529063224,2.020226384317875,2.0333791905283927,2.2009002985715864,2.123007344210148,2.259060047864914,2.300197041916847,2.492492881500721,2.37497091807127,2.318005658948421,2.4145916116952897,2.2889659796237947,2.4455136906266213
e30_h2_l2_d0.2_r0.01,2,2,0.2,0.01,2.1252216336237058,2.0137753378113112,2.006290867261092,2.0707636514107386,2.1516378020154105,2.0728994022713767,2.0608572743641007,2.059217016547256,2.056793357355065,2.057112707940737,2.0553115003506344,2.0609764377011195,2.0551491315815182,2.0559706524531047,2.054255762271086,2.039221289642652,2.045345108184549,2.041821791434288,2.045092283961508,2.042857016094526,2.0446352701425554,2.040244143716494,2.045296472062005,2.047828603234556,2.0401090827332604,2.049828046760294,2.04480998893314,2.042054626135031,2.0413466885315046,2.040218857146634,2.2253188613414765,2.177618805241585,2.2212818133831025,2.4182261863946914,2.5389177708387374,2.432384159612656,2.525475257778168,2.5098223943471907,2.505106921839714,2.436904306387901,2.645682615327835,2.720952010345459,2.470916797924042,2.6032460005521774,2.464437700676918,2.5492441467285154,2.456469670820236,2.497911214852333,2.5674054061889646,2.549423940229416,3.61079576010704,2.489089131116867,2.458728122472763,2.50075143699646,2.447390271139145,2.459734333610535,2.55323047106266,2.8679111118793488,2.5244498190402984,2.4592564430236816
e30_h2_l2_d0.2_r0.001,2,2,0.2,0.001,2.344744578708543,1.984744653848807,1.9268098022659617,1.8971571763674413,1.8790227070609729,1.863754768921932,1.8551835984932048,1.846867099026839,1.8379287049425967,1.833502116396692,1.8253499369031847,1.8255331377168496,1.8218179519865247,1.8151325339224604,1.810439266096221,1.8044254703945584,1.8007603988660703,1.7998117275344,1.7985185116377145,1.7980292210916675,1.796109342956543,1.793447384866741,1.7921529983467526,1.795748390493128,1.7865111341132058,1.7891498258067502,1.7856182506892415,1.7852580362213983,1.782248388465908,1.7829355581588215,2.324990596199036,2.1907563553571703,2.147718277478218,2.104325228047371,2.101052683186531,2.0905712150096893,2.082567307090759,2.055276863646508,2.049249851369858,2.039364219260216,2.0941620659828186,2.0402988616228104,2.032545854139328,2.0259886466741563,2.013251117515564,2.008226482629776,2.045556940460205,2.005908789181709,2.0552459278821944,1.98696409637928,1.9953759190559388,2.0168126420497896,1.9753950269699097,1.981054385209084,1.9660394636392595,1.9807112228870392,1.9785281834363937,1.9715686109542847,1.974610166943073,1.9664355518817904
e30_h4_l1_d0.0_r0.01,4,1,0.0,0.01,0.2260750418962141,0.0212100365756978,0.0157024286510808,0.0158224943251139,0.01758881988279,0.0147516229954416,0.0165346925658631,0.016060183573644,0.0171803638248076,0.0217562355757078,0.0240418274189349,0.0178552227838112,0.0159448591439953,0.0165826763082314,0.0157574707442971,0.018455934144542,0.0156042792218136,0.0160038060898902,0.0180520811918152,0.0170299833836004,0.017580224481609,0.0245338921500818,0.0231172284010533,0.0216940154176658,0.0200601000951675,0.0230820907693809,0.0204269410815964,0.0243942010435647,0.0186135647817387,0.0360357836894199,0.0786683747902279,0.0466090836409013,0.0398482372223632,0.0416941492072626,0.0368807454323949,0.0677324997147152,0.1558976465365965,0.0379334496521332,0.0408786086252468,0.0893097464417616,0.1195623195764492,0.0440442763841623,0.0487316020011203,0.0376090946271157,0.0329293473141231,0.0315499074109451,0.0469208746306423,0.0318638808533825,0.0566064265095708,0.0351384363945515,0.035186542873783,0.0375953953317046,0.0354720723245336,0.0377994197671498,0.0357415077646306,0.0317657435187691,0.0393767638032732,0.0280952405783202,0.1529234833185906,0.0502808629282837
e30_h2_l2_d0.2_r0.005,2,2,0.2,0.005,1.9734469254718887,1.707904368904233,1.66452366801401,1.641186641385158,1.6219780910693935,1.6088406862964233,1.5948017111625936,1.5908070754663812,1.5797429189544585,1.5747930217683317,1.5724695379475753,1.5752766060153642,1.5687510635192197,1.5646717196421491,1.5632391310385532,1.5864549059397643,1.5507440013855696,1.5527111855296625,1.552143212873737,1.5464835322207875,1.560236943448252,1.5464223879277703,1.5427566086154845,1.5439512665698925,1.5310653882071377,1.575180694725944,1.5600705302905706,1.5779542850502664,1.5910194841409724,1.5250021946001384,3.120397551190853,3.59319657137394,4.031818854546547,3.1158984858870507,3.578178851914406,3.719671796000004,3.4816789918780326,3.877453033900261,3.8028305527687074,4.752307769906521,4.467018805062771,4.607816270041465,4.757766898846627,4.83583667999506,4.6959210008025165,5.138926247489453,5.291482756090164,4.736374328100681,5.203571929860115,5.170758704972267,5.769679112970829,5.646565007185936,4.68957650910616,4.875652813911438,4.866412738883495,5.362647383189201,5.99835180208683,5.115251310026646,5.495414279663563,5.5666268907547
e30_h4_l1_d0.0_r0.001,4,1,0.0,0.001,1.0092195339660677,0.418646138467888,0.1999747957253208,0.1072342359802297,0.0665951077722297,0.032633922188284,0.0184894715081344,0.011681906180782,0.0080777756583642,0.0060183289781693,0.004880132387835,0.0037226744628938,0.0028634154554511,0.002230576003563,0.0018256204322445,0.0015908899601787,0.00143321827705,0.0012817814661938,0.0011025948404631,0.000957686741484,0.0008583899991387,0.0008243007769699,0.0006878789160721,0.0006425712809441,0.0005560296085193,0.0005225492911124,0.000487435786729,0.0004996846428225,0.0004376022313398,0.0004079160209622,0.816381834590435,0.4693930985737592,0.2779836970289238,0.1870876381308538,0.1173133727675885,0.0790611130069242,0.0553271094491763,0.041340129128893,0.0353907758337445,0.0267204046855913,0.0227898513591142,0.0171160059325713,0.0134066509032778,0.0112856440814681,0.0103151161808291,0.0094723564195988,0.0086191317861508,0.0076417598090465,0.0159582038258455,0.0056923725578706,0.0053481919871211,0.0065239601835772,0.0051489126078965,0.0050408981377519,0.0038629752925171,0.0038503746214573,0.0036748971534967,0.0033973569620398,0.0037113198678894,0.0035551212716662
e30_h4_l1_d0.0_r0.005,4,1,0.0,0.005,0.3090236150717673,0.0157429623881154,0.007559388455013,0.0060034694940454,0.0047173716659151,0.0036961649273303,0.0043687716019679,0.0043980920023363,0.0037123294845036,0.0034666684900442,0.0035325362800908,0.0031450350355259,0.0034759882538494,0.0034172416515122,0.0031978599448446,0.0034594682204593,0.0029553857682919,0.0031902482068136,0.0030353566659742,0.0027851872282281,0.0031158192549015,0.0029112029740999,0.0029651789219311,0.0026561144549615,0.0031616655288708,0.0031171470114878,0.0029052592501331,0.002911449274946,0.0030879041013158,0.0027038415850375,0.0792186139707919,0.0270153373225592,0.017491239267122,0.0139108363383158,0.0091433177293394,0.0081852814900063,0.0075673965247406,0.0065089726677542,0.006828411753659,0.0065318265474496,0.00572206370407,0.0050825995847124,0.0043471590613509,0.0142546152279195,0.0048857580720621,0.0057670285689673,0.0049828824758209,0.0043557846030074,0.0078109159392639,0.0043449971317837,0.0048678507158372,0.0045048787865234,0.0043010414829543,0.0041990780516833,0.0102999715779602,0.0036265303474043,0.0072717572458175,0.0030886304766863,0.0043064703832918,0.0071527314942984
e30_h4_l1_d0.1_r0.005,4,1,0.1,0.005,0.6818158143922687,0.2727438777141428,0.2147431575684239,0.1971107279626652,0.186344102681335,0.178509241245687,0.176527872476089,0.1736523920155143,0.1688919865494231,0.1674395941766677,0.1669956503884905,0.1638884142307241,0.1665834144437439,0.1640406325743094,0.1631711112603985,0.1622890152601053,0.1636280638562308,0.1630777002573246,0.1599643410164539,0.1603689004114622,0.160659044833533,0.1592096821897378,0.160581341982466,0.1610314832016075,0.1563619839133164,0.1575585457882895,0.1604748865418692,0.1585338487993279,0.1592009318613486,0.1557192398367061,0.3704206962127238,0.2101693604066036,0.1612781560830772,0.2110269659204874,0.1364123872842174,0.1168931662377435,0.1138916833159979,0.1106027176543139,0.1143275909582618,0.1116371824824484,0.1612625302507076,0.1077620604889933,0.115850823993748,0.1022917840435635,0.0964116750934394,0.1029573544344631,0.1064382544120308,0.1069682039760518,0.0987669707892928,0.0821796017849119,0.1119570096873212,0.1358194875862449,0.1015433161403983,0.0974747860334813,0.1050817372694145,0.110201997859776,0.1032364291891455,0.0862010083668399,0.1054816219780128,0.0963733985682949
